"product_title","location","account_seller","price","review","installment","rating","brand_hp"
"[ORIGINAL]iPhone 7 128GB Black Garansi Resmi Apple Internasional","Jakarta","New RumahApple",8900000,16,370834,5,"apple"
"STRAWBERY ST188 NAVY - 1.8 INCH/SENTER/BIG BATTERY /BISA POWERBANK","Bogor","MEGA phone shop",125000,16,5209,4.6,"lain-lain"
"Redmi 6A Garansi Tam","Surakarta","Arifka Online's",1400000,20,58334,5,"xiaomi"
"[HOT]iphone 7+ 7 plus 128gb Matte Black BNIB","Jakarta","Toko Keliling",8999000,18,374959,5,"apple"
"XIAOMI REDMI NOTE 3 PRO 2/16 ORIGINAL GARANSI DISTRIBUTOR 1 TAHUN","Kab. Bekasi","BliHp",1125000,13,46875,4.2,"xiaomi"
"Xiaomi Redmi 6A 16GB RAM 2GB","Jakarta","kino phone cell",1129000,165,47042,4.7,"xiaomi"
"VIVO V5 Plus 4GB/64GB GARANSI RESMI 1 Tahun ORIGINAL","Jakarta","Dua Hari Jakarta",2099000,20,87459,4.9,"vivo"
"Xiaomi Redmi 5 Ram 2 Internal 16 Gb - Garansi Resmi","Jakarta","toko_kamu",1445000,9,60209,5,"xiaomi"
"Iphone 6s 16Gb Rosegold Second Mulus Ex International","Jakarta","cellularline168",2315000,16,96459,5,"apple"
"Motorola Moto E3 Power - 2GB/16GB ROM - White","Jakarta","Gadhet-Holic",1170000,21,48750,4.6,"motorola"
"Samsung Galaxy A70 ram6Gb memory 128Gb garansi Sein Segel dan packing","Medan","HALIMPONSEL",5300000,7,220834,5,"samsung"
"Xiaomi Mi A1 4gb/64gb Garansi Resmi TAM","Jakarta","UniqueGadget",2750000,17,114584,5,"xiaomi"
"hp oppo f7 batangan","Jakarta","Tjeker_maera",2e+06,9,83334,5,"oppo"
"Xiaomi Redmi 6A RAM 2/16GB Garansi Resmi TAM","Jakarta","Indigo Celuler",1210000,273,50417,4.9,"xiaomi"
"Xiaomi Redmi Note 5 3/32 Garansi Resmi TAM","Jakarta","Indigo Celuler",1899000,273,79125,4.8,"xiaomi"
"RedmiNote 7 Ram4gb Rom64gb - Hitam only","Jakarta","Royal Aggro Mas",4e+06,9,166667,5,"xiaomi"
"Oppo a7 new garansi resmi 1 tahun ram 4gb internal 64gb warna biru","Jakarta","vanilla mobile new",2499000,14,104125,4.8,"oppo"
"samsung galaxy c9pro ram 6/64gb grs sein 1 thn","Jakarta","Lowprofile cellular",4999000,19,208292,4.7,"samsung"
"Sony Xperia Z3 Docomo","Kab. Tangerang","autostore1",690000,126,28750,4.5,"sony"
"NOKIA 105 NEO DUAL SIM GARANSI RESMI","Jakarta","ALL STAR AMBASADOR",217000,1811,9042,4.8,"nokia"
"Xiaomi redmi note 5 pro 6/64 garansi distributor","Jakarta","moshimoshicell",3325000,54,138542,4.8,"xiaomi"
"Oppo F1s plus New edition Rose Gold Ram 4/64GB. 4G LTE","Jakarta","toko oppostore",3399000,16,141625,4.7,"oppo"
"Samsung Galaxy J2 Prime Garansi Resmi SEIN-stok warna di keterangan","Jakarta","Kairra Toyz",1110000,245,46250,4.8,"samsung"
"[ORIGINAL]iPhone 7 128GB Jet Black Garansi Resmi Apple Internasional","Jakarta","New RumahApple",8900000,16,370834,4.9,"apple"
"xiaomi redmi note 7 4/64 garansi resmi TAM","Jakarta","Idola Cellular",2590000,271,107917,5,"xiaomi"
"Advan Vandroid S5E Full View - 1GB/8GB -Garansi Resmi","Jakarta","ucell cempaka",745000,16,31042,4.7,"lain-lain"
"Xiaomi Redmi 7 3/32 global black","Surabaya","hallo cell",2e+06,12,83334,5,"xiaomi"
"Samsung Galaxy A50 (6GB/128GB)","Jakarta","ERAFONE",4295000,27,178959,4.9,"samsung"
"Samsung Galaxy A50 6/128gb garansi RESMI SEIN","Surabaya","Allianz Cell",4199000,6,174959,5,"samsung"
"Redmi Note 7 4/64GB Garansi Resmi TAM","Semarang","Macrame and Others Shop",2990000,8,124584,5,"xiaomi"
"lenovo A6000 + Back Cover + Screen Protector","Bandung","SMART GROUP",1599000,20,66625,4.6,"lenovo"
"NEW IPHONE XS 256GB - GOLD / GREY / SILVER 256","Jakarta","Zona Apple",16500000,8,687500,5,"apple"
"Xiaomi Redmi S2 - 3Gb/32Gb Garansi Resmi TAM","Jakarta","Senjaya Selindo",1620000,162,67500,4.9,"xiaomi"
"xiaomi redmi 4x 3/32 garansi distributor","Bekasi","Mi Corazon",2100000,17,87500,4.9,"xiaomi"
"Xiaomi Redmi 6A garansi resmi TAM","Malang","Lapak Emperan",1197000,126,49875,5,"xiaomi"
"iphone4 16gb / iphone 4 16gb","Surabaya","MIYATAINDOPLAST",1e+06,6,41667,5,"apple"
"Xiaomi Redmi 4X 2/16GB Gold","Jakarta","Terminal Cell",1750000,16,72917,4.9,"xiaomi"
"Samsung Galaxy A8 Star Fullset Likenew","Jakarta","PhoneNgung",3900000,8,162500,5,"samsung"
"Xiaomi MI A 2 (4/64GB) TAM","Bandar Lampung","X.OXIDANT",2e+06,6,83334,4.7,"xiaomi"
"iphone 5s silver 32gb bekas bergaransi","Jakarta","pasarhape",1765000,17,73542,4.8,"apple"
"APPLE IPHONE 6S 64GB GOLD - GARANSI DISTRIBUTOR 1 TAHUN","Jakarta","iReStore",4e+06,8,166667,5,"apple"
"Advan E1C NXT 3G","Surabaya","Tingtong Gadget",717000,6,29875,4.8,"lain-lain"
"VIVO V11 PRO GARANSI RESMI","Jakarta","02 CELL",4250000,9,177084,5,"vivo"
"Handphone / HP PRINCE PC9000 Triple SIM,BIG Tourch,Powerbank ORIGINAL","Tangerang","Gadget-Solution",399900,19,16663,4.7,"lain-lain"
"iPHONE 6s 64 gb garansi 1 tahun","Jakarta","moshimoshicell",2699000,9,112459,5,"apple"
"Meizu M5 Note RAM 3GB ROM 32GB GARANSI RESMI","Jakarta","Angel Phone Shop",1299000,14,54125,4.9,"meizu"
"Redmi 6A Ram 2/16 Garansi Resmi Tam","Surabaya","Sister sandisk",1229900,33,51246,4.8,"xiaomi"
"Redmi 6A - Garansi Resmi Tam","Kab. Jepara","jpr collection",1200000,13,50000,5,"xiaomi"
"Xiaomi Mi 8 Pro RAM 6GB INTERNAL 128GB Garansi Distri","Jakarta","ABARAY shop",6500000,8,270834,5,"xiaomi"
"iphone 6s 64gb original bukan rekondisi","Surabaya","java.store",3100000,21,129167,4.8,"apple"
"samsung galaxy A10 2/32","Kab. Bekasi","Redfly",1950000,9,81250,4.7,"samsung"
"Vivo Y81 Garansi Resmi","Pontianak","leny shopp",2269000,3,94542,5,"vivo"
"Xiaomi Mi 6x Ram 4/64 - Garansi Distributor 1 Tahun","Jambi","Abadi Cell Jambi",4310000,10,179584,5,"xiaomi"
"[PROMO] iPhone 8 plus 256gb 8 plus 256 gb GOLD garansi apple 1 thn","Jakarta","GITAR APPLE",13250000,13,552084,4.8,"apple"
"Xiaomi Redmi Note 4X BLACK - 3/32GB","Surabaya","MaFiaGadgeT",1699000,15,70792,4.9,"xiaomi"
"Sony Z5 Compact Docomo","Bandung","Bandung Mall",1e+06,10,41667,5,"sony"
"XIAOMI MI 9 SE RAM (6/128 GB) GARANSI DISTRIBUTOR","Jakarta","Q-Store Pedia",4560000,322,190000,4.9,"xiaomi"
"Samsung Galaxy J2 Prime Garansi Resmi 1 Tahun","Jakarta","Dunia Ponsell",1114000,831,46417,4.9,"samsung"
"Asus Zenfone Max Pro M1 ZB602KL RAM 3GB ROM 32GB GARANSI RESMI","Jakarta","Angel Phone Shop",1625000,372,67709,4.9,"asus"
"HDC IPHONE 8+ 5.5"" PRO ULTIMATE REAL 4G 64BIT FINGERPRINT REPLIKA COPY","Jakarta","sobadzhop",1490000,849,62084,4.7,"apple"
"[NEW] ASUS ZENFONE MAX PRO M1 ZB602KL 3/32GB - GARANSI RESMI TAM 1 THN","Jakarta","Shopyz ID",1635000,560,68125,4.9,"asus"
"OPPO F5 / GARANSI RESMI OPPO 1 THN","Jakarta","OVANST0RE",2299000,860,95792,4.8,"oppo"
"readmi 5A gold","Semarang","toko L&A Toko L&A",1400000,12,58334,5,"lain-lain"
"OPPO F7 / GARANSI RESMI OPPO INDONESIA 1TAHUN","Jakarta","OVANST0RE",2999000,1307,124959,4.6,"oppo"
"OPPO F9 / GARANSI RESMI OPPO INDONESIA 1 THN","Jakarta","OVANST0RE",3050000,860,127084,4.6,"oppo"
"Asus Zenfone Max Pro M1 ZB602KL (4/64Gb) Silver","Jakarta","Asus Mobile Indonesia",2199000,9,91625,4.9,"asus"
"Oppo real me C1 2/16gb garansi resmi realme","Jakarta","moshimoshicell",1510000,44,62917,4.8,"oppo"
"Vivo Y91 2/32 GB 32GB","Jakarta","Love Gadgets 168",1635000,174,68125,4.8,"vivo"
"vivo Y.93","Jakarta","trend electronic",2099000,10,87459,5,"vivo"
"HP SAMSUNG M10 RAM 2GB ROM 16GB GARANSI RESMI SEIN","Jakarta","warung sagha",2e+06,10,83334,5,"samsung"
"XIAOMI REDMI NOTE 5 PRO BLACK RAM 4GB / 64GB - GARANSI 1 TAHUN","Jakarta","NewBeztBerry",1955000,400,81459,4.8,"xiaomi"
"Strawberry – Lucky | Handphone Candybar HP Murah Kamera Bluetooth","Tangerang","Strawberry Official",165000,22,6875,4.5,"blu"
"Samsung Galaxy A6 2018 Gold/ Blue 3GB/32GB Garansi Resmi Samsung Sein","Jakarta","putraborneo88",2880000,16,120000,5,"samsung"
"[BEST SELLER]iPhone 8 256GB Gray ORIGINAL Garansi 1 Tahun Apple","Jakarta","New Rizkyapple",11850000,16,493750,4.9,"apple"
"Handphone Realme 3 Garansi Resmi","Kab. Bantul","egg_store1",1950000,9,81250,5,"realme"
"Redmi 6a garansi Tam","Semarang","One phone Cell",1190000,132,49584,4.9,"xiaomi"
"iphone 7 128gb blackmatte second fullset no minus","Jakarta","excelappleshop",3896000,11,162334,4,"apple"
"Xiaomi Mi A2 Lite Ram 4GB Rom 64GB Original BNIB","Batam","Wendy OLS",2130000,16,88750,4.8,"xiaomi"
"zenfone maxpro.m1 6/64gb","Tangerang","intishopp",2700000,43,112500,4.9,"asus"
"Samsung A7 2017 Edition SM-A720 (Garansi Resmi SEIN 1 Tahun)","Jakarta","T2 Shop",3799000,16,158292,5,"samsung"
"SAMSUNG GALAXY J2 PRIME GARANSI RESMI","Jakarta","Neld Shop",1120000,451,46667,5,"samsung"
"Xiomi Redmi 6A Ram 2GB - Resmi Tam","Bekasi","Jati 88 Cellular",1180000,329,49167,4.9,"xiaomi"
"REDMI 6A 2/16 GARANSI DISTRIBUTOR","Jakarta","kios hapeku",1140000,344,47500,4.9,"xiaomi"
"Xiaomi Redmi 5 Plus (3/32) - GARANSI RESMI TAM","Jakarta","Indigo Celuler",1620000,401,67500,4.9,"xiaomi"
"Samsung Galaxy Note 8 64GB Duos GLOBAL | NEW BNIB SEGEL GARANSI","Batam","@ EvoStore",7400000,14,308334,4.7,"samsung"
"NOKIA 130 NEW (2017) CAMERA GARANSI RESMI NOKIA 1TAHUN","Jakarta","ALL STAR AMBASADOR",294000,349,12250,4.7,"nokia"
"Nokia 3110c BLACK","Bekasi","indo success",2e+05,15,8334,3.9,"nokia"
"HP XIAOMI REDMI 6A 2/16","Surakarta","Satelit electronic",1249000,6,52042,5,"xiaomi"
"OPPO F11 pro ram 6gb 64gb Pop-Up Camera Garansi resmi indonesia","Jakarta","Boss Koala",4900000,8,204167,5,"oppo"
"Xiaomi Redmi 6A ram 2/16gb Garansi resmi TAM","Jakarta","saghaocta",1650000,7,68750,5,"xiaomi"
"SAMSUNG GALAXY J5 | J 5 PRO GARANSI RESMI","Bandung","Larispedia",2270000,15,94584,4.9,"samsung"
"Samsung Galaxy A7 2018 4/64 Garansi Resmi Samsung Sein","Jakarta","Indigo Celuler",3435000,259,143125,4.9,"samsung"
"Xiaomi Redmi 6A - 2GB/16GB - Garansi Resmi TAM","Bandung","Anari Store",1199000,100,49959,5,"xiaomi"
"Honor smartwtch 3","Surabaya","mesin produksi",399000,13,16625,5,"honor"
"Samsung Galaxy Note 9, 128GB, Midnight BLACK, Garansi Resmi SEIN","Tangerang Selatan","iOS Apple Store",10300000,25,429167,5,"samsung"
"Samsung Galaxy J6+ J610 - 4GB 64GB (4/64) - Black - Baru NEW - Resmi","Jakarta","CAShop Official",2719000,1,113292,5,"samsung"
"Samsung Galaxy A20 3 /32 GB RAM 3GB ROM 32GB - Garansi Resmi","Jakarta","Sinar Artha Mobile",2010000,23,83750,5,"samsung"
"Samsung Galaxy A6+ Plus 4/32Gb garansi Resmi","Jakarta","enterphone2",2399000,61,99959,4.9,"samsung"
"HP VIVO Y95 GARANSI RESMI VIVO TERMURAH","Tangerang Selatan","BFO",2180000,12,90834,4.9,"vivo"
"samsung a20","Tangerang","intishopp",2275000,41,94792,5,"samsung"
"Xiaomi Redmi 5A","Kab. Tangerang","Most Wanted Only",1238888,144,51621,4.8,"xiaomi"
"HP SAMSUNG LIPAT CARAMEL TIPE GT-E1272 - HP SAMSUNG CARAMEL FLIP","Jakarta","AS CELLULAR 88",180000,192,7500,4.4,"samsung"
"ADA BONUS- Xiaomi REDMI 5 PLUS RAM 3GB Internal 32GB GARANSI RESMI TAM","Pekanbaru","Devincitore",1597000,12,66542,4.4,"xiaomi"
"Realme 3 (4GB/64GB)","Jakarta","ERAFONE",2399000,29,99959,4.8,"realme"
"Asuz Zenfone 5 ZE620KL 4/64 GB - Garansi Resmi","Jakarta","berkah-ponsel-pedia",3435000,18,143125,4.7,"asus"
"Samsung Galaxy J7 Pro","Depok","genbu city",4e+06,7,166667,5,"samsung"
"samsung galaxy j1 ace dijamin paling murah","Jakarta","Best Cell Fatmawati",1700000,11,70834,4.6,"samsung"
"XIAOMI REDMI NOTE 5 NOTE5 RENO5 RESMI TAM XIOMI XOMI 32GB","Jakarta","Laku8pedia",2099000,140,87459,4.9,"xiaomi"
"iPhone 7 32GB Seken","Jakarta","GSM Mobile",3850000,20,160417,4.9,"apple"
"Xiaomi Redmi 6 Pro Ram 4Gb Internal 32Gb Garansi 1Tahun","Jakarta","mi-pedia",1765000,256,73542,4.8,"xiaomi"
"iPhone 6S 64GB Mulus Second Original","Medan","MK Store Medan",2950000,17,122917,4.9,"apple"
"Iphone 6s 16GB Rose Gold Second Fullset","Jakarta","MS_Store",2410000,15,100417,4.5,"apple"
"Iphone 6 64gb Gold Second Mulus, Fullset dus & acc","Jakarta","cellularline168",2140000,15,89167,4.4,"apple"
"xiaomi note 5A prime 3/32 grs tam 1 th","Jakarta","Lowprofile cellular",2099000,21,87459,4.8,"xiaomi"
"SAMSUNG J2 PRIME GARANSI RESMI SEIN","Jakarta","GADING BINTANG",1120000,201,46667,4.9,"samsung"
"meizu C9 bnib garansi resmi 2 tahun","Depok","sandimarco cell",820000,24,34167,4.9,"meizu"
"Samsung Galaxy J7 Pro Dual SIM SEIN","Jakarta","bajaga.online",1200000,2,50000,5,"samsung"
"OPPO A37 Garansi 1 Tahun Resmi Indonesia Segel","Surabaya","Elite jaya",1699999,15,70834,4.7,"oppo"
"iPhone X 256 Second Original kondisi Like New","Surabaya","Tara Phone",11100000,13,462500,5,"apple"
"Samsung Galaxy J6 3/32 - Garansi Resmi","Jakarta","Sinar Shop Jakarta",1590000,139,66250,4.9,"samsung"
"OPPO A3s Smartphone AI Beauty 2.0 Camera 2GB/16GB Red","Jakarta","sukarame acc",1999000,15,83292,5,"oppo"
"Samsung M20 3/32G Garansi resmi SEIN","Bandung","Xsistcom",2325000,58,96875,5,"samsung"
"SAMSUNG GALAXY A10 2/32 RAM 2GB ROM 32GB GARANSI RESMI SEIN","Jakarta","Chelicase",1750000,9,72917,4.3,"samsung"
"READY STOK !! Iphone 8 64gb Space Grey [BNIB COD JAKARTA] OK","Jakarta","Toko Keliling",9199000,13,383292,4.9,"apple"
"SAMSUNG GALAXY A6 PLUS / A6+ 2018 GARANSI RESMI SAMSUNG INDONESIA SEIN","Jakarta","Samudera Sports",3144000,396,131000,4.9,"samsung"
"VIVO V11 PRO RAM 6/64 GB GARANSI RESMI VIVO INDONESIA","Jakarta","VIV SHOP",3849000,309,160375,5,"vivo"
"XIAOMI REDMI NOTE 7 RAM 4GB INTERNAL 64GB BNIB","Jakarta","V-Store Pedia",2380000,641,99167,4.9,"xiaomi"
"XIAOMI MI 8 RAM 6GB INTERNAL 128GB BNIB","Jakarta","V-Store Pedia",4595000,1908,191459,4.9,"xiaomi"
"XIAOMI MI 9 RAM 6GB INTERNAL 128GB GLOBAL VERSION BNIB","Jakarta","V-Store Pedia",6560000,440,273334,4.9,"xiaomi"
"XIAOMI MI 8 LITE RAM 4GB INTERNAL 64GB GLOBAL VERSION BNIB","Jakarta","V-Store Pedia",2370000,432,98750,4.9,"xiaomi"
"OPPO F9 PRO RAM 6GB GARANSI RESMI OPPO INDONESIA 1 TAHUN","Jakarta","VIV SHOP",3799000,313,158292,5,"oppo"
"XIAOMI MI A2 LITE GLOBAL AndroidOne RAM 3GB INTERTENAL 32GB BNIB SEGEL","Jakarta","V-Store Pedia",1599000,363,66625,4.9,"xiaomi"
"SAMSUNG GALAXY V2 2016 RESMI","Jakarta","Imobile cell",1050000,372,43750,5,"samsung"
"XIAOMI MI 8 LITE RAM (4/64 GB) GARANSI DISTRIBUTOR","Jakarta","Q-Store Pedia",2370000,615,98750,4.9,"xiaomi"
"XIAOMI REDMI 6A RAM 2GB INTERNAL 16GB BNIB SEGEL","Jakarta","V-Store Pedia",1125000,674,46875,4.9,"xiaomi"
"VIVO Y81 RAM 3/32 GARANSI RESMI VIVO INDONESIA 1TH","Jakarta","VIVO ST0RE",2049900,511,85413,5,"vivo"
"OPPO F9 PRO 6/64 GARANSI RESMI OPPO INDONESIA 1TH","Jakarta","VIVO ST0RE",3899900,457,162496,5,"oppo"
"VIVO V11 6/64 GARANSI RESMI VIVO INDONESIA","Jakarta","VIVO ST0RE",3399900,477,141663,5,"vivo"
"VIVO V11 PRO 6/64 GARANSI RESMI VIVO INDONESIA","Jakarta","VIVO ST0RE",3799900,623,158330,5,"vivo"
"VIVO Y95 RAM 4/32 GARANSI RESMI VIVO INDONESIA","Jakarta","VIVO ST0RE",2149900,463,89580,5,"vivo"
"VIVO V9 PRO RAM 6GB GARANSI RESMI VIVO INDONESIA","Jakarta","VIVO ST0RE",3449900,363,143746,5,"vivo"
"OPPO F7 RAM 4GB/64GB GARANSI RESMI OPPO INDONESIA","Jakarta","VIV SHOP",2819000,349,117459,4.9,"oppo"
"Xiaomi Redmi Note 7 [4/128] Ram 4Gb Internal 128Gb Garansi Distributor","Jakarta","mi-pedia",2620000,373,109167,4.9,"xiaomi"
"XIAOMI MI 8 6/128 GB - RAM 6GB - INTERNAL 128GB - MI8","Jakarta","b2b mobile",4610000,418,192084,4.9,"xiaomi"
"VIVO Y93 GARANSI RESMI VIVO INDONESIA","Jakarta","VIVO ST0RE",1799900,427,74996,5,"vivo"
"VIVO Y71 RAM 2/16 GARANSI RESMI VIVO INDONESIA 1TH","Jakarta","VIVO ST0RE",1649900,511,68746,5,"vivo"
"OPPO F9 RAM 4/64 GARANSI RESMI OPPO INDONESIA 1TH","Jakarta","VIVO ST0RE",3139000,428,130792,5,"oppo"
"VIVO Y91 RAM 2/16 GARANSI RESMI VIVO INDONESIA","Jakarta","VIVO ST0RE",1639900,644,68330,5,"vivo"
"LENOVO S5 (RAM 4/64GB) DUAL CAMERA BNIB","Jakarta","V-Store Pedia",1395000,354,58125,4.9,"lenovo"
"XIAOMI MI MAX 3 RAM 4GB INTERNAL 64GB BNIB SEGEL","Jakarta","V-Store Pedia",3150000,455,131250,4.9,"xiaomi"
"OPPO A3S GARANSI RESMI OPPO INDONESIA 1 TAHUN","Jakarta","VIV SHOP",2245000,663,93542,4.9,"oppo"
"VIVO Y81 RAM 3/32 GARANSI RESMI VIVO INDONESIA 1TH","Jakarta","189CELL",1999900,408,83330,5,"vivo"
"VIVO V11 6/64 GARANSI RESMI VIVO INDONESIA","Jakarta","189CELL",3299900,403,137496,5,"vivo"
"OPPO A3S RAM 2/16GB GARANSI RESMI OPPO INDONESIA 1 TAHUN","Jakarta","BEST PONSEL",1649900,545,68746,4.9,"oppo"
"VIVO Y83 RAM 4/32 GARANSI RESMI VIVO INDONESIA","Jakarta","VIVO ST0RE",2299900,508,95830,4.9,"vivo"
"XIAOMI REDMI NOTE 5 PRO RAM 4GB ROM 64GB","Jakarta","Ep jkt",1969000,666,82042,4.9,"xiaomi"
"VIVO V15 RAM 6/64 GARANSI RESMI VIVO INDONESIA","Jakarta","VIVO ST0RE",3724900,397,155205,4.9,"vivo"
"XIAOMI REDMI NOTE 5 4/64 GB - RAM 4GB - INTERNAL 64GB","Jakarta","uno ponsel",1930000,676,80417,4.8,"xiaomi"
"VIVO Y95 RAM 4/32 GARANSI RESMI VIVO INDONESIA","Jakarta","189CELL",2129900,321,88746,5,"vivo"
"OPPO A3S RAM 2/16GB GARANSI RESMI OPPO 1 TAHUN","Jakarta","VIV SHOP",1650000,1837,68750,4.9,"oppo"
"OPPO F9 PRO 6/64 GARANSI RESMI OPPO INDONESIA 1TH","Jakarta","189CELL",3899900,542,162496,5,"oppo"
"VIVO Y91 RAM 2/16 GARANSI RESMI VIVO INDONESIA","Jakarta","189CELL",1639900,415,68330,5,"vivo"
"VIVO Y83 RAM 4/32 GARANSI RESMI VIVO INDONESIA","Jakarta","189CELL",2299900,330,95830,5,"vivo"
"Xiaomi Redmi Note 5 Pro [4/64] Garansi Distributor","Jakarta","3Pro E-Store",1930000,435,80417,4.9,"xiaomi"
"VIVO V11 PRO 6/64 GARANSI RESMI VIVO INDONESIA","Jakarta","189CELL",3724900,453,155205,5,"vivo"
"VIVO V9 PRO RAM 6GB GARANSI RESMI VIVO INDONESIA","Jakarta","189CELL",3449900,352,143746,5,"vivo"
"VIVO V9 4/64 GARANSI RESMI VIVO INDONESIA 2TH","Jakarta","VIVO ST0RE",2999900,667,124996,4.9,"vivo"
"VIVO V9 4/64 GARANSI RESMI VIVO INDONESIA 2TH","Jakarta","189CELL",2899900,426,120830,5,"vivo"
"Iphone 6S 16GB Grey, Gold & Rose Gold Garansi Distributor 1 Tahun","Jakarta","GoodCell",2250000,500,93750,4.8,"apple"
"Xiaomi Redmi Note 5 Pro Black Ram 4Gb Internal 64Gb Garansi Distri 1Th","Jakarta","mi-pedia",1930000,402,80417,4.8,"xiaomi"
"OPPO F9 RAM 4/64 GARANSI RESMI OPPO INDONESIA 1TH","Jakarta","189CELL",3139900,1235,130830,4.9,"oppo"
"Xiaomi Redmi 6 Pro Ram 4Gb Internal 64Gb Garansi 1Tahun","Jakarta","mi-pedia",1990000,555,82917,4.8,"xiaomi"
"Iphone 6 16 GB Gold & Grey Garansi Distributor 1 Tahun","Jakarta","GoodCell",1950000,307,81250,4.8,"apple"
"OPPO A3S RAM 2/16 GARANSI RESMI OPPO INDONESIA 1TH","Jakarta","VIVO ST0RE",1649900,961,68746,4.9,"oppo"
"OPPO A7 RAM 4/64 GARANSI RESMI OPPO INDONESIA","Jakarta","189CELL",2449900,442,102080,4.9,"oppo"
"Xiaomi Pocophone F1 6/128 GB - Garansi Resmi TAM","Jakarta","Sinar Shop Jakarta",4570000,305,190417,4.9,"xiaomi"
"Xiaomi Redmi 4A LTE 4G Ram 2GB internal 16GB","Bekasi","Metta cell Bekasi",1325000,500,55209,4.8,"xiaomi"
"OPPO A3S RAM 2/16 GARANSI RESMI OPPO INDONESIA 1TH","Jakarta","189CELL",1649900,638,68746,4.9,"oppo"
"OPPO A3S RAM 3/32 GARANSI RESMI OPPO INDONESIA 1TH","Jakarta","189CELL",2249900,628,93746,4.9,"oppo"
"OPPO F5 / GARANSI RESMI OPPO INDONESIA 1TH","Jakarta","189CELL",2999900,425,124996,4.9,"oppo"
"NOKIA 3 NEW (2017) GARANSI RESMI INDONESIA","Jakarta","NOKIA e-store",1299900,341,54163,4.7,"nokia"
"XIAOMI MI5 RAM 3GB ROM 64GB","Jakarta","Ep jkt",2699000,773,112459,4.7,"xiaomi"
"Iphone 6 64 GB Grey & Gold Refurbished Garansi Distributor 1 Tahun","Jakarta","GoodCell",2225000,300,92709,4.7,"apple"
"OPPO A71 GARANSI RESMI OPPO INDONESIA 1THN","Jakarta","189CELL",1749900,308,72913,4.8,"oppo"
"Nokia 105 Dual Sim New 2017 Garansi Nokia Indonesia","Jakarta","Eben Haezer Net",230000,312,9584,4.8,"nokia"
"XIAOMI REDMI NOTE 3 RAM 3GB ROM 32GB","Jakarta","Ep jkt",1399000,406,58292,4.7,"xiaomi"
"XIAOMI REDMI NOTE 3 RAM 3GB ROM 32GB","Jakarta","Ep jkt",1399000,406,58292,4.7,"xiaomi"
"OPPO A57 RAM 3/32 GOLD & BLACK","Jakarta","189CELL",2399900,302,99996,4.8,"oppo"
"[NEW] Xiaomi Redmi 4X Prime Black RAM 3GB/32GB Garansi Dist 1 Tahun!","Jakarta","Oceanic",1250000,879,52084,4.8,"xiaomi"
"XIAOMI REDMI NOTE 3 PRO GOLD RAM 3GB ROM 32GB QUALLCOM SNAPDRAGON","Jakarta","Ep jkt",1399000,1890,58292,4.7,"xiaomi"
"XIAOMI REDMI NOTE 2 4G LTE RAM 2GB ROM 16GB","Jakarta","Ep jkt",899000,739,37459,4.6,"xiaomi"
"Samsung Galaxy A30 4/64 GB Garansi Resmi SEIN","Jakarta","Gudang-HP",2705000,319,112709,4.8,"samsung"
"Xiomi redmi 6a tam","Kab. Blitar","aguero new shop",1189000,98,49542,5,"xiaomi"
"samsung galaxy m20 garansi resmi SEIN","Jakarta","sutzchu shop",2200000,34,91667,4.9,"samsung"
"iPhone 6S 64GB Seken Second GRAY GREY - SILENT CAMERA","Jakarta","kino phone cell",2540000,288,105834,4.6,"apple"
"Gome U9 RAM 6GB - 64GB Black Garansi Distributor","Jakarta","Oyo Cell",1875000,15,78125,5,"lain-lain"
"(TERMURAH) READY BNIB iPhone 256gb 7 PLUS ROSE GOLD garansi apple inte","Jakarta","Big Berry Cellular",9700000,14,404167,4.7,"apple"
"Oppo A3S 2GB","Jakarta","nicelimtee",1750000,846,72917,4.9,"oppo"
"VIVO Y93 RAM 3/32 GARANSI RESMI VIVO INDONESIA","Jakarta","Grandstore cell",1799000,318,74959,4.9,"vivo"
"OPPO F11 RAM 4/128 GARANSI RESMI OPPO INDONESIA","Jakarta","Grandstore cell",3349000,355,139542,4.8,"oppo"
"OPPO F9 GARANSI RESMI OPPO INDONESIA","Jakarta","Grandstore cell",3139000,973,130792,4.8,"oppo"
"OPPO A3S GARANSI RESMI OPPO INDONESIA","Jakarta","Grandstore cell",2099000,402,87459,4.8,"oppo"
"OPPO A83 GARANSI RESMI OPPO INDONESIA","Jakarta","Grandstore cell",1749000,444,72875,4.8,"oppo"
"Xiaomi Redmi Note 7 64GB 4GB Redminote 7 BNIB","Jakarta","kino phone cell",2360000,563,98334,4.9,"xiaomi"
"Keitai Freetel Musashi - Dual Screen Flip Phone Smartphone Android Jep","Pontianak","bcoldz",2850000,10,118750,4.9,"lain-lain"
"Xiaomi Redmi Note 7 Garansi Tam 4 Ram 46GB","Medan","Co Smartchanix Cell",3150000,8,131250,5,"xiaomi"
"Xiaomi Redmi Note 5 Pro - 4GB/64GB","Jakarta","Majestic Shop 23",3600000,16,150000,4.9,"xiaomi"
"NOKIA 130 dual sim handphone hp","Jakarta","anshopp123",151000,759,6292,4.1,"nokia"
"Nokia Jadul Murah nokia 105 murah hp Mobile Phone dua sim 2017","Jakarta","anshopp123",155000,317,6459,3.9,"nokia"
"Xiaomi Redmi 3S 3/32GB","Kab. Cianjur","Sarana Maju Lancar",1500000,9,62500,5,"xiaomi"
"Hp Nokia 130 BARU, HANDPHONE","Jakarta","nkphoneshop123",150000,328,6250,3.9,"nokia"
